COUNTRY
,0,
Tight Throat,67,
throat pain,67,
soar throat,67,
runny nose / cold,67,
throat issues,67,
Throat Tightness,67,
thrush,67,
mucus cough,67,
throat clearing,67,
nose drip,67,
Watery nose,67,
Barking cough,67,
coughing sputum,67,
Throat pain when swallowing,67,
Throat swelling,67,
sudden dry throat,67,
nasal stuffiness (right),67,
stuffy head,67,
Mouth thrush,67,
throat bubble,67,
throat hurts,67,
yeast itchy throat,67,
acid throat,67,
nose itch,67,
tired throat,67,
stuck in throat,67,
tickle in throat,67,
dry stuffy nose,67,
throat sticking,67,
stuffiness,67,
runny blocked nose,67,
throat ulcers,67,
swallowing / clearing throat,67,
puffy throat,67,
postnasal drip,67,
sore throat and chest,67,
sore mouth and throat,67,
strep throat,67,
scratchy throat,67,
sore throat at night,67,
Throat Irritation,67,
Pain,68,
Back pain,68,
Chronic pain,68,
Pre-menstrual pain,68,
Buttock pain,68,
Eye pain,68,
Groin pain,68,
gas pain,68,
Skin Pain,68,
sciatica,68,
ear pain,68,
Shooting pain,68,
Pinching pain,68,
neuropathic pain,68,
scalp pain,68,
peripheral pain,68,
Pain Storm,68,
Muscoloskeletal Pain,68,
Acute pain,68,
TMJ pain,68,
painful urination,68,
General Pain,68,
Itch,68,
Stabbing pain,68,
Calf pain,68,
Tailbone Pain,68,
low pain pain,68,
Face pain,68,
Generalized pain,68,
stinging pain,68,
spinal pain,68,
Pain with Urination,68,
feet pain,68,
Fatigue flare,68,
Dental pain,68,
Dysmenorrhea,68,
Enthesitis pain,68,
Severe pain,68,
Fibro pain,68,
Forehead Pain,68,
flank pain,68,
Wrist/Finger pain,68,
ankle/foot pain,68,
Sharp Pain,68,
Aches and Joint Pain,68,
shoulder/arm pain,68,
shoulder/neck pain,68,
neurological pain,68,
burning leg pain,68,
generalised pain,68,
temple pain,68,
pain everywhere,68,
pain triggered tremor,68,
pain,68,
back headache,68,
Misc pain,68,
Neck/shoulder pain,68,
G.I. pain,68,
muscular pain,68,
bowl pain,68,
chronic shoulder pain,68,
chronic back pain,68,
pain urinating,68,
Hand pain and cramping,68,
Pain [6-10],68,
rumble pain,68,
flare pain,68,
mid-back pain,68,
musculoskeletal pain,68,
pain on urination,68,
Shingles Pain,68,
lumber pain,68,
mild joint pain,68,
pain severity,68,
pain while urinating,68,
back pain,68,
mouth pain,68,
Bunion Pain,68,
Arthritic pain,68,
keloid pain,68,
Chest/back pain,68,
phantom pain,68,
Touch headache,68,
spinal headache,68,
deep pain,68,
pain back,68,
Twinges pain,68,
myofascial pain,68,
Migraine Pain & Nausea,68,
Back discomfort,68,
muscle pain throbbing sharp,68,
nose pain,68,
upper back stabbing pain,68,
leg stabbing pain,68,
referred pain,68,
post-menstrual pain,68,
Foot/ankle pain,68,
Head/Face pain,68,
adominal pain,68,
Womb pain,68,
naval pain,68,
Tearing Pain,68,
Pain Scale,68,
Proprioception Symptoms,68,
Hunger pain,68,
ripping pain,68,
epididimal pain,68,
Fibromyalgia Pain,68,
bum pain,68,
winded pain,68,
Daytime foot pain,68,
Daytime back pain,68,
urination pain,68,
arthritis pain,68,
heal pain,68,
Neck/shoulder tension,68,
forhead pain,68,
wind pain,68,
Vulvodynia Pain,68,
Cuff pain,68,
lightning pain,68,
Full-Body Pain,68,
Back itch,68,
Wrist/Hand Pain,68,
whiplash,68,
pain waves,68,
stabbing back pain,68,
random excruciating pain,68,
muscule pain,68,
wart pain,68,
pain generalized,68,
traveling stabbing joint pain,68,
pain meds,68,
butt pain,68,
Hand/Wrist Pain,68,
severe shoulder pain,68,
Sciatica Pain,68,
Neck/Upper Back Pain,68,
ulnaris,69,
depersonalization,70,
Paranoia,70,
Anger,70,
Guilt,70,
Happiness,70,
Delusions,70,
Sadness,70,
Flashbacks,70,
Derealization,70,
Catastrophizing,70,
Blushing,70,
nightmares,70,
Euphoria,70,
hopelessness,70,
hypervigilance,70,
Alogia,70,
Dysphoria,70,
Compulsions,70,
Anger outburst,70,
Tantrums,70,
Obsessions,70,
Obsessive Thoughts,70,
amotivation,70,
Shame,70,
Avoidant behaviours,70,
Anxious,70,
loneliness,70,
Self worthlessness,70,
feeling despair,70,
Hypersexuality,70,
tearfulness,70,
rumination,70,
Hostility,70,
Moodiness,70,
self-blame,70,
Delusions / Paranoia,70,
introversion,70,
Perfectionism,70,
despair,70,
social dysphoria,70,
anxiety dreams,70,
hyperarousal,70,
compulsive rituals,70,
paranoid thoughts,70,
Impulsiveness,70,
Moods,70,
anti-social,70,
Migraine,71,
Headache,71,
cataplexy,71,
Migraines,71,
Headaches,71,
migraine pain,71,
Migraine aura or prodrome,71,
Migraine aura,71,
Aura,71,
sinus headache,71,
Fibromyalgia,71,
erythromelalgia,71,
migraine headache,71,
Migraine hangover,71,
neuralgia,71,
Permanent Headache,71,
migraine with aura,71,
Aural migraine,71,
ocular migraine,71,
vestibular migraine,71,
Thunderclap headache,71,
Migraine Auras,71,
Headache or migraine,71,
migraine,71,
Catatonia,71,
Auras,71,
general headache,71,
visual aura,71,
eyesight aura,71,
vestibular headache,71,
sinus migraine,71,
thunderclap headaches,71,
Generalized Headache,71,
Idiopathic Stabbing Migraine,71,
Cervicogenic Headache,71,
cervicogenic headaches,71,
Seizure Aura,71,
visual migraine,71,
Migraine induced nausea,71,
temporal headache,71,
Ocular Migraines,71,
Body Temperature Fluctuations,72,
Shaking hands,72,
Shaking,72,
Agitation,72,
over heating,72,
Temperature,72,
low body temperature,72,
Temperature Regulation,72,
confused body temperature,72,
temperature sensitivity,72,
Temperature Fluctuations,72,
Temperature Disregulation,72,
body temperature,72,
basal body temp,72,
Poor temperature regulation,72,
Low basal body temperature,72,
full body shaking,72,
Bath Required,72,
temperature control issue,72,
Elevated temperature,72,
Low Body Temp,72,
Temperature Regulation Problems,72,
high temperature,72,
Temperature Regulation Issues,72,
Temperature control,72,
hands shaking,72,
Temperature dysregulation,72,
atm,72,
standing 15 min,72,
temperature swings,72,
Skin temperature change,72,
Outdoor temp,72,
100.2 temperature,72,
low temp,72,
Body temp dysfunction,72,
Trouble regulating body temp,72,
Body Temperature Change,72,
temperature flushing,72,
trouble regulating body temperature,72,
Room spinning,72,
Low Temperature,72,
Legs Tingling,73,
Paresthesia,73,
numbness and tingling,73,
Numbness,73,
tingling,73,
tingling feet,73,
Tingling hands,73,
tingling muscles,73,
Tingling fingers,73,
tingling legs,73,
tingling sen,73,
Tingling face,73,
head tingling,73,
Cheek tingling,73,
Forehead tingling,73,
Mouth tingling,73,
tingling lips,73,
numbness tingling,73,
numbness ans tingling,73,
paresthesias,73,
tingling numbness,73,
Tingling fingers/toes,73,
toes tingling,73,
Finger tingling,73,
face tingling,73,
feet tingling,73,
Tingling mouth,73,
Arm Tingling,73,
Tingling sensation,73,
abdominal tingling,73,
Shoulder tingling,73,
Thigh tingling,73,
scalp tingling,73,
Numbness and/or tingling feet,73,
numbness or tingling,73,
numb tingling limbs,73,
paraesthesia,73,
skin tingling,73,
Tingling in hands and feet,74,
tingling in arms,74,
Tingling in hand,74,
Tingling in feet,74,
Heaviness in hands,74,
Numbness in hands,74,
Numbness or tingling sensation in the tongue,74,
Tingling down arms,74,
Tingling in legs,74,
Tingling all over,74,
Left side tingling,74,
numbness/tingling,74,
numbness in face,74,
tingling in finger,74,
tingling in fingers,74,
numbness in leg/foot,74,
Numbness in Fingers,74,
Tingling in left arm,74,
tingling sensation on face,74,
Tingling hands / legs,74,
left thumb tingling pain,74,
tingling in face,74,
tingling in cheeks,74,
tingling in hands,74,
Numbness in back,74,
Left face tingling,74,
Right face tingling,74,
numbness and tingling right side of body,74,
Tingling - Arms & Legs,74,
Tingling - Head,74,
Tingling in Bum & Thighs,74,
tingling along spine,74,
tingling in arms and legs,74,
tingling legs and feet,74,
tingling in nose,74,
Numbness or tingling sensation on face,74,
tingling in arm,74,
tingling in hips,74,
tingling in shoulder blade,74,
electric tingling pain,74,
Numbness in arms,74,
Numbness or tingling in toes,74,
numbness tingling in arms,74,
tingling lower back,74,
tingling right foot,74,
coldness in extremities,74,
tingling or electrical feeling,74,
Heat sensation,74,
tingling upper thoracic,74,
Tingling in Feet.,74,
Tingling in Hands.,74,
tingling or numbness in mouth,74,
numbness in fingers and toes,74,
arm squeezing sensation,74,
Tingling arm rightside,74,
Numbness and/or tingling arm,74,
Numbness and/or tingling hand,74,
Body heaviness,74,
parasthesias numb pricking weakness,74,
Tingling in head,74,
eye heaviness,74,
whole body aching,74,
left arm tingling,74,
left foot tingling,74,
Tingling - Left leg,74,
Tingling - Right leg,74,
numbness and tingling in face,74,
tingling sensation in legs,74,
numbness in arms/hands,74,
Myalgia in shoulders,74,
tounge swelling and numbness,74,
numbness in fingertips,74,
tingling and numbness in arms and hands,74,
Tingling (other),74,
electric tingling bum,74,
tingling electric feeling bum,74,
tingling in right foot,74,
tingling in left foot,74,
Tingling Right Cheek,74,
numbness to face,74,
Numbness and burning in fingers,74,
Numbness and burning in feet,74,
adrenal surges,75,
pancreatic,75,
cystic acne,75,
Goiter,75,
cysts,75,
Enlarged thyroid with nodules,75,
hypothyroid,75,
kidney stones,75,
Ovarian cyst pain,75,
Breast lumps,75,
Tonsil stones,75,
parotid gland pain,75,
nodules,75,
cyst pimple,75,
tumors,75,
Swollen parotid gland,75,
Breast Swelling,75,
Boney growths,75,
thyroid goiter,75,
Pain in salivary glands,75,
L neck gland swelling,75,
swollen salivary glands,75,
thyroid,75,
stones,75,
endometriosis,75,
thyroid swelling,75,
ovarian cysts,75,
thyroid problems,75,
Idiopathic Skin Lesions,75,
parotid gland,75,
lesions,75,
ovarian cyst,75,
adrenal fatigue,75,
Swollen lymph nodes,76,
Enlarged Lymph Nodes,76,
Tender Lymph nodes,76,
swollen inguinal lymph nodes,76,
swollen lymph nodes in groin,76,
swollen lymph gland,76,
Tender Lymph Nodes in Arm Pit,76,
Lymph node pain,76,
painful lymph nodes,76,
Lymph Pain,76,
Sore Neck Lymph Nodes,76,
neck lymph nodes swollen,76,
under arm lymph nodes swollen,76,
lymph nodes swollen,76,
Lymphadenopathy,76,
lymph pain/swelling,76,
Lymph nodes soreness,76,
draining,76,
swollen lymph nodes in back of neck,76,
left lymph node tender,76,
swollen right lymph node,76,
night eating,77,
Hours Leisure,77,
Bedtime,77,
walking,77,
Exercise,77,
Napping,77,
nap,77,
dancing,77,
sleep walking,77,
night terrors,77,
nap in afternoon,77,
Night waking,77,
night wakings,77,
Waking unrefreshed,77,
nighttime waking,77,
waking at night,77,
Outbreak,78,
Fungal infection,78,
Candida,78,
Sinus infection,78,
Meningitis,78,
urinary tract infection,78,
nasal infection,78,
genital lesions,78,
Vaginal infections,78,
infection,78,
vaginal yeast infection,78,
ear infections,78,
Yeast Infection,78,
eyelid infection,78,
oral candidiasis,78,
infections,78,
upper respiratory infection,78,
flu,78,
Pneumonia,78,
Viral Infection,78,
Respiratory,78,
hsv outbreak,78,
vaginal thrush,78,
oral thrush,78,
Fibro flu,78,
Isolate,78,
tick,78,
bladder infection,78,
virus,78,
lichens simplex,78,
skin infection,78,
kidney infections,78,
Bladder Infections,78,
Shedding,78,
Escape vaginal,78,
ear Infection,78,
calves,78,
Alertness,79,
Emotional State,79,
Emotional,79,
Avoidance,79,
STARTLE,79,
confusional arousal,79,
social avoidance,79,
emotional eating,79,
Emotional Instability,79,
fearfulness,79,
Emotional lability,79,
Emotional detachment,79,
distraction,79,
aggression,79,
fear,79,
Arousal,79,
over emotional,79,
Avoidance Behavior,79,
emotional stress,79,
Fearful,79,
Effortful movement,79,
emotional outburst,79,
social,79,
emotional sensitivity,79,
emotional suppression,79,
emotional stability,79,
emotional reactivity,79,
Trouble falling asleep,80,
Falling asleep,80,
trouble staying asleep,80,
Difficulty falling asleep,80,
difficulty staying asleep,80,
Falling asleep inappropriately,80,
falling,80,
Limbs falling asleep,80,
asleep,80,
Difficultly staying asleep,80,
Staying asleep,80,
extremities falling asleep,80,
Falling asleep while active,80,
Loss of appetite,81,
Increased appetite,81,
Weight loss,81,
Low appetite,81,
Weight gain,81,
Early Satiety,81,
Low libido,81,
Weight,81,
appetite,81,
Poor Appetite,81,
High libido,81,
Decreased appetite,81,
Rapid Weight Gain,81,
Lack of Appetite,81,
Increased thirst,81,
No appetite,81,
excessive thirst,81,
Appetite Changes,81,
lost appetite,81,
loss of appetite,81,
fat,81,
Appetite high,81,
Appetite Low,81,
appetite loss,81,
Change in appetite,81,
Water Weight,81,
weight fluctuations,81,
* Poor Appetite *,81,
Laxatives as weight loss,81,
Weight Loss Delusions,81,
body fatigue,81,
excessive appetite,81,
low thirst,81,
Fluctuating Weight,81,
occipital neuralgia,82,
occipital neuralgia headaches,82,
Frontal Headache,82,
occipital lobe swelling,82,
posterior headache,82,
fissure,82,
Anal Fissure,82,
Occipital headache,82,
ear fissure,82,
lethargy,83,
malaise,83,
Post-Exertional Malaise,83,
aches,83,
Night sweats,83,
Chills,83,
Photophobia,83,
Phonophobia,83,
day sweats,83,
Rigors,83,
backache,83,
Sudden chills,83,
sweats,83,
stomachache,83,
cold sweats,83,
cold chills,83,
chronic chills,83,
Brain chills,83,
fever chills,83,
myalgia,83,
Muscle pain,84,
Stiffness,84,
Muscle twitching,84,
muscle weakness,84,
Strength,84,
slow reflexes,84,
Eye twitch,84,
muscle soreness,84,
back muscle spasm,84,
Muscle pain tummy,84,
Tension,84,
pelvic floor muscle spasm,84,
Muscle fatigue,84,
Muscle Spasm,84,
Muscle tension,84,
muscle spasms in low back,84,
Muscle discomfort,84,
Muscle stiffness,84,
Muscle trembles,84,
Muscle,84,
muscle tightness,84,
Muscle tremors,84,
tendon stiffness,84,
muscle fasciculations,84,
Boggy Muscles,84,
Muscle pain and soreness,84,
Low muscle tone,84,
calf pain - muscle body,84,
acid reflex,84,
scalene muscle tension,84,
Tight muscles,84,
head twitch,84,
weak muscles,84,
crawling muscles,84,
Painful muscles,84,
bruised muscles,84,
leg muscle spasm,84,
muscle twitch,84,
thigh twitch,84,
neck twitch,84,
foot twitch,84,
muscle spasm upper back,84,
muscle spasm neck,84,
muscle spasm sh,84,
rigidity,84,
muscle spasm - R FOOT,84,
muscle spasm - L FOOT,84,
Muscle pain and stiffness,84,
body stiffness,84,
Calf muscle stiffness,84,
Muscle twitches,84,
frog,84,
Jaw muscle spasms,84,
muscles tight,84,
muscle headache,84,
knotted muscles,84,
tummy muscle pain,84,
Muscle Strength / Tone,84,
whole body muscle ache,84,
muscle tenderness,84,
Muscle jerks,84,
achy muscles,84,
Detrusor contraction,84,
Tense Muscles,84,
muscle knots back,84,
Nerve Twitch,84,
benign essential muscle tremors,84,
neck muscle tension,84,
muscle spams,84,
muscular tension,84,
muscle cramp abdominal,84,
muscle lactat acid,84,
locked muscles,84,
generalized muscle pain,84,
muscle wastage right calf,84,
muscle wastage left calf,84,
face muscles twitch,84,
pulled muscles,84,
general muscle weakness,84,
Muscle sp,84,
Muscle Weakness in leg,84,
facial/neck muscle spasms,84,
muscle burn,84,
Dry eye,85,
Droopy eye,85,
Eye redness,85,
Eye strain,85,
Dry eyes,85,
Eye discharge,85,
Swollen eye lids,85,
Watery eye,85,
Stinging eyes,85,
eye sight,85,
Dilated pupils,85,
Puffy eyes,85,
eyes weeping,85,
Droopy eyelids,85,
eye irritation,85,
eye flares,85,
dropping eye,85,
Morning crusty eye,85,
eye pain left eye,85,
painful eyes,85,
lazy eye,85,
dry left eye,85,
Stiff eye and brow,85,
Twitchy eye,85,
swelling eyes,85,
eye tics,85,
eye tremors,85,
Eye itch,85,
eye socket ache,85,
Watery Eyes,85,
eye discomfort,85,
eyes,85,
Eye abrasion,85,
drooping eyelid,85,
Eye swelling,85,
Yellowing Eyes,85,
eyes jerking,85,
Eye flicks,85,
Weeping Eyes,85,
Eye Dropping,85,
rubbing eyes,85,
fluttering eyelids,85,
Floaters in right eye,85,
Floaters in the left eye,85,
Eyeball spots,85,
weeping eye,85,
dry painful eyes,85,
Eye Itchiness,85,
eye flare,85,
eye inflammation,85,
eye fatigue,85,
flaring eye,85,
glassy eyes,85,
blotchy face,85,
eye excrement,85,
right eye tearing,85,
Calm,86,
Feeling worthless,86,
Uncomfortable,86,
Feel feverish,86,
Bad Dreams,86,
Hungry,86,
Feeling hopeless,86,
Feeling sick,86,
tired,86,
guilty,86,
Worried,86,
feeling annoyed,86,
Slap happy,86,
Frustrated,86,
lonely,86,
Happy,86,
Feeling bad,86,
upset,86,
tired eyes,86,
jealous,86,
angry,86,
feeling unwell,86,
sleepy bad,86,
Feeling hopeless or worthless,86,
very tired,86,
feeling mentally unwell,86,
weird feeling,86,
feeling blah,86,
feeling lonely,86,
feeling anxious,86,
okay,86,
emotionally tired,86,
Scared,86,
hurt butt,86,
talking,86,
rushed,86,
Hands hurt,86,
feeling tired,86,
annoyed,86,
hopeless,86,
crazy,86,
Weird Dreams,86,
dislocations,87,
Subluxation,87,
Joint laxity,87,
rib stiffness,87,
Wrist Stiffness,87,
Hip stiffness,87,
Knee stiffness,87,
Dislocation,87,
Tennis Elbow,87,
Joint dislocation,87,
Osteoarthritis,87,
Achilles tendon,87,
subluxations,87,
Hip subluxation,87,
knee collapse,87,
ankle instability,87,
hip,87,
screw,87,
Hyperextension,87,
ankle stiffness,87,
stiff hips,87,
hip twitch,87,
Dislocated ankle,87,
Knee Locking,87,
Wrist Instability,87,
Shoulder Instability,87,
Hip Instability,87,
right ankle dislocation,87,
left ankle dislocation,87,
right hip dislocation,87,
left hip dislocation,87,
knee joints,87,
hips,87,
Hip Dislocation,87,
ankle subluxation,87,
hip bursitis,87,
Right Elbow Dislocation,87,
Rib Dislocation,87,
Shoulder Dislocation,87,
Knee Dislocation,87,
full dislocation,87,
patella subluxation,87,
shoulder subluxation,87,
sublux ankle,87,
sublux wrist,87,
sublux elbow,87,
Hyperextend knee,87,
knee instability,87,
knee sublux,87,
knee buckling,87,
fracture,87,
Rib Subluxations,87,
Hip Subluxations,87,
Joint Subluxations,87,
jaw dislocation,87,
left knee dislocation,87,
spine stiffness,87,
Hip Shifting,87,
Elbow stiffness,87,
Rib subluxation,87,
Ankle locking,87,
Knot,88,
Stiff neck,88,
Vocal tension,88,
periodic limb movement,88,
pins and needles,88,
Stiff Back,88,
Stiff Fingers,88,
Dislocated finger,88,
nail bending,88,
lifting arms,88,
Bowl movements,88,
Head fuzziness,88,
locking fingers,88,
Wired,88,
foot ball,88,
tension shoulders,88,
jaw clicks,88,
Vibrating,88,
Foot Drop,88,
Head tilt,88,
Tight neck,88,
tight fingers,88,
Neck Unevenness,88,
face tension,88,
Finger pain/stiffness,88,
jaw movement,88,
pins and needles face,88,
pins and needles arm,88,
stiff arms,88,
pins and needles left arm,88,
pins and needles right arm,88,
pins and needles right leg,88,
pins and needles left leg,88,
drop foot,88,
fingers locking,88,
stiff back ribs,88,
neck pops,88,
hair pulling,88,
head shocks,88,
stiff jaw,88,
head,88,
cracking neck,88,
Finger stiffness,88,
eyebrow playing,88,
thumb picking,88,
pins and needles in feet,88,
vibrations,88,
slipped disk,88,
jammed fingers,88,
phantom touch,88,
Tongue twisting,88,
Fixation,88,
trigger finger,88,
Flipped,88,
tight ski,88,
Pins & Needles,88,
head rushes,88,
Finger Inflammation,88,
Squeezing neck veins,88,
tendons clicking,88,
tight ribs,88,
Finger bumps,88,
finger,88,
Locked Jaw,88,
elevator drop,88,
rubberband finger,88,
carpel tunnel,88,
ring finger pain,88,
needles,88,
finger picking,88,
lock jaw,88,
Fuzzy head,88,
walking on tip toes,88,
World tilt,88,
linker arm,88,
sublux toe,88,
sublux finger,88,
tight shoulders,88,
Bowl movement,88,
limited jaw opening,88,
