COUNTRY
,0,
water trapped in esophagus,68,
passing kidney stone right side,68,
gum sores - in front of teeth,68,
Close to tears,68,
Blind from standing,68,
New bumps,68,
Buzzing in ear,68,
Weighed down,68,
Tight mid/lower back,68,
head heat,68,
ear noise,68,
Rectal incontinence,69,
Fecal incontinence,69,
Urinary Pain,69,
Urinary Frequency,69,
Urinary Incontinence,69,
Frequent urination,69,
Urinary urgency,69,
Bowel Urgency,69,
Incontinence,69,
Bowel incontinence,69,
painful urination,69,
Urge incontinence,69,
Urinary retention,69,
Urinary Hesitation,69,
urgency,69,
urinary hesitancy,69,
Urgent defecation,69,
nocturia,69,
urinary spams,69,
urinary spasms,69,
bladder incontinence,69,
Urinary tract pain,69,
urinary difficulty,69,
Impotence,69,
Urgency to urinate,69,
increased urination,69,
excessive urination,69,
sudden urination,69,
Stress Incontinence,69,
Urination burning or urgency,69,
overactivity,69,
bladder urgency,69,
freq urination,69,
urgent urination,69,
Fecal Urgency,69,
Urination urgency,69,
Swollen lymph nodes,70,
Enlarged Lymph Nodes,70,
Tender Lymph nodes,70,
swollen inguinal lymph nodes,70,
swollen lymph nodes in groin,70,
swollen lymph gland,70,
Tender Lymph Nodes in Arm Pit,70,
Lymph node pain,70,
painful lymph nodes,70,
Lymph Pain,70,
Sore Neck Lymph Nodes,70,
neck lymph nodes swollen,70,
under arm lymph nodes swollen,70,
lymph nodes swollen,70,
Lymphadenopathy,70,
lymph pain/swelling,70,
Lymph nodes soreness,70,
draining,70,
swollen lymph nodes in back of neck,70,
left lymph node tender,70,
swollen right lymph node,70,
Dry eye,71,
Dry mouth,71,
Dry skin,71,
Cold nose,71,
Dry Hands,71,
under eye skin rash,71,
post nasal drip,71,
Dry eyes,71,
Dry nose and throat,71,
dry heaving,71,
Redness Under Nose,71,
Blocked nose,71,
Passing mucous,71,
Ear flushing,71,
Scratchy dry tissues,71,
face flushing,71,
Dripping Nose,71,
Bloody Nose Right Nostril,71,
Bloody Nose Left Nostril,71,
stuffed up nose,71,
itching skin mostly at night,71,
nose bleed,71,
dry skin in ears,71,
dry cough or hacking,71,
nostril irritation,71,
Dry nose,71,
dry sinus,71,
Mouth swelling,71,
dry left eye,71,
nose drip,71,
dry scalp,71,
armpit flare,71,
Twitchy nose,71,
dry / itchy eyes,71,
patchy dry skin,71,
Extreme dry mouth,71,
flushing face,71,
eye dryness,71,
inflamed sore wet scalp,71,
cotton mouth,71,
woken by dry throat last night,71,
nasal stuffiness (right),71,
ear discharge,71,
Irritating dry cough at night,71,
mouth pealing,71,
Sore teeth and bitten cheeks in the morning,71,
ear itch,71,
vulvar burning when pressed,71,
dry vagina,71,
Thirsty / Dry Mouth,71,
Dryness,71,
Dry lips,71,
stuck in throat,71,
fiery mouth,71,
wet sensation,71,
back of scalp itchy,71,
cheeks flushed,71,
swollen and irritated mouth,71,
dry skin hand,71,
dry skin face,71,
sensitive gums,71,
Drainage in throat,71,
Itching inside ears,71,
mouth dryness,71,
Dry heaves,71,
Dry belly button,71,
dry eyelids,71,
hot cheeks,71,
dry face,71,
dry scalp and skin,71,
left nostril drip,71,
dry painful eyes,71,
nose bleeds,71,
Vaginal- Dryness,71,
stuffed nose,71,
clogged nose,71,
very dry body,71,
dry itchy eyes,71,
scabs in nose,71,
External dryness,71,
Internal dryness,71,
Dry facial skin,71,
leaking ear,71,
extreme dry mouth ar night,71,
severe dry mouth,71,
canker sore under tongue,71,
canker sore in cheek,71,
running nose,71,
Dry Mouth/Throat,71,
Dry skin/scalp,71,
severely dry mouth,71,
lips dry and peeling,71,
Joint Instability,72,
hot joints,72,
Joint swelling,72,
Loose joints,72,
Joint cracking,72,
popping of joints and bones,72,
Fluid in knee,72,
clicky hips,72,
Joint dislocation/subluxation,72,
Painful joints,72,
Joint paint,72,
Acid Joints,72,
nail bending,72,
Joints giving out,72,
Osteoarthritis,72,
Callus,72,
achy joints,72,
Ankle issues,72,
Fluid on joints,72,
joint dislocating,72,
Joints Pop,72,
Painful cracking in joints,72,
Joint Inflammation,72,
Stiff Joints,72,
Joint,72,
knee collapse,72,
joint grinding,72,
ankle inflammation,72,
trashed joints,72,
joint stickiness,72,
achy joints in feet,72,
stiff hips,72,
shoulder crunching,72,
weak joints,72,
Joint looseness,72,
popping joints,72,
inflammation joints,72,
burning in joints,72,
joint popping,72,
Bone Spurs,72,
joints popping,72,
Arthrosis flare,72,
Joint Issues,72,
Joint cysts,72,
stiff joint,72,
soft tender tendons where they meet the joints,72,
tendons clicking,72,
Joint locking,72,
joint bleeds,72,
joint movement,72,
knee crunching,72,
collar bone pain,72,
cracking joints,72,
locked joints,72,
joint p,72,
subluxation of another joint,72,
joint c,72,
ankle and calf inflamation,72,
joint d,72,
pain/swelling in ankles,72,
Stiff painful fingers joints,72,
joint paint stiffness legs,72,
Psoriasis torso,72,
nail tears,72,
joint clicks,72,
joints painful,72,
Labrum Tear,72,
Joints Cracking,72,
joints locking,72,
Tendonitis of feet,72,
arthritic joints,72,
cold/ knee,72,
hot knee,72,
swelling behind knee,72,
Back pain,73,
Wound Site Pain,73,
Lower Back Pain,73,
Head Pain,73,
Middle Back Pain,73,
Gut pain,73,
Eye pain,73,
Upper back pain,73,
Body pain,73,
Shooting pain in legs,73,
Skin Pain,73,
ear pain,73,
Arm pain,73,
Shooting pain,73,
Pinching pain,73,
scalp pain,73,
Widespread Pain,73,
peripheral pain,73,
Pain Storm,73,
Muscoloskeletal Pain,73,
TMJ pain,73,
Low back pain,73,
Muscle pain tummy,73,
General Pain,73,
Specific Pain,73,
Period Pain,73,
Calf pain,73,
Tailbone Pain,73,
Pressure Pain,73,
low pain pain,73,
Face pain,73,
Facial Skin Pain,73,
Side pain,73,
Pain with Urination,73,
Mid back pain,73,
Dental pain,73,
migrating pain,73,
Kidney Pain,73,
Other pain,73,
SI pain,73,
neck pain around the throat,73,
Chronic widespread pain,73,
shooting pain in groin,73,
Back spasms,73,
Forehead Pain,73,
flank pain,73,
Wrist/Finger pain,73,
Headache or face pain,73,
Sharp Pain,73,
Pain level,73,
Aches and Joint Pain,73,
pain to touch,73,
burning middle back pain,73,
Neck and Back Pain,73,
pain on temple,73,
IBS pain,73,
back acne,73,
chronic pain level,73,
Pain after eating,73,
Muscle pain and soreness,73,
sharp rectal pain,73,
shooting pain in neck,73,
Overall pain,73,
ovulation pain,73,
point tenderness,73,
Pain after evacuation,73,
temple pain,73,
pain everywhere,73,
back of shoulder pain,73,
collarbone pain,73,
pain triggered tremor,73,
pain both legs,73,
sharp head pain,73,
upper back fatigue,73,
back,73,
nervous pain,73,
Misc pain,73,
inner pain,73,
G.I. pain,73,
liver pain,73,
def anal pain,73,
pancreatic pain back,73,
pain when sitting,73,
bowl pain,73,
posterior headache,73,
chronic back pain,73,
back injuries,73,
Lower pain,73,
Global Pain,73,
pain genral,73,
Hand pain and cramping,73,
Pain [6-10],73,
rumble pain,73,
Pain in legs,73,
low abdomen pain,73,
sharp leg pain,73,
random pain,73,
other pains,73,
sharp mid back pain,73,
tube pain,73,
pain on urination,73,
high back pain,73,
pain and swelling,73,
jaw pain (right),73,
jaw pain (left),73,
pain while urinating,73,
back pain,73,
Early Fullness,73,
lower stomach pain,73,
mouth pain,73,
Pain in feet,73,
nerve pain on legs,73,
Sharp stomach pain,73,
back pain at night,73,
Localized Pain,73,
Chest/back pain,73,
phantom itch,73,
phantom pain,73,
General leg pain,73,
Tongue pain,73,
burning pain back of neck,73,
stabbing pain center of back,73,
pain low,73,
pain low back,73,
pain in jaw,73,
deep pain,73,
tender point pain,73,
Lower leg pain,73,
spleen pain,73,
sole pain,73,
face pain deep,73,
pain back,73,
Twinges pain,73,
Pain in hands,73,
Back discomfort,73,
shooting pain down spine,73,
tight nerve pain back legs,73,
muscle pain throbbing sharp,73,
Lower Back Pain.,73,
Middle Back Pain.,73,
nose pain,73,
pains in limbs,73,
pain in back,73,
PS Pain,73,
Internal pain,73,
pain at temples,73,
tummy muscle pain,73,
endo pain,73,
Pain in Extremities,73,
lower back stabbing,73,
upper back stabbing pain,73,
back muscle pain,73,
referred pain,73,
post-menstrual pain,73,
Back of neck pain,73,
shooting pain in fingers,73,
Head/Face pain,73,
adominal pain,73,
Pain in my limbs,73,
head pain back,73,
Womb pain,73,
salivary pain,73,
Pain - legs,73,
naval pain,73,
Tumor Pain,73,
foot swelling and pain,73,
upper back sharp pain,73,
Pain Scale,73,
both leg pain,73,
ripping pain,73,
epididimal pain,73,
bum pain,73,
Back Pimples,73,
scalp sores and pain,73,
winded pain,73,
Morning foot pain,73,
Morning back pain,73,
Daytime foot pain,73,
Daytime back pain,73,
Upper Back Pain Sharp,73,
Neck/shoulder tension,73,
Other back pain,73,
forhead pain,73,
wind pain,73,
achy back,73,
generalized muscle pain,73,
lightning pain,73,
Full-Body Pain,73,
Back itch,73,
Jaw pain after eating,73,
head pain,73,
afternoon joint pain,73,
evening joint pain,73,
pain between shoulders,73,
pain waves,73,
fibro pain hands,73,
stabbing back pain,73,
whole limb pain,73,
outer hip/thigh pain,73,
random excruciating pain,73,
dull head pain,73,
muscule pain,73,
Torso Pain and Back pain,73,
neck pain and numbness,73,
leg pain after exercise,73,
Back and Shoulder Burning Tiredness,73,
Lower back and leg ache,73,
General pain and tenderness,73,
traveling stabbing joint pain,73,
thoracic back pain,73,
butt pain,73,
gnawing belly with pain,73,
burning pain in spine,73,
Migratory pain,73,
lumber back pain,73,
nerve pain in feet,73,
Eye pain or itching,73,
Some pain,73,
Atlas Pain,73,
DIP pain,73,
pain from lump,73,
Neck/Upper Back Pain,73,
Diarrhea,74,
Fever,74,
Pharyngitis,74,
Anemia,74,
micro fever,74,
Diarrhoea,74,
Jaundice,74,
Low grade fever,74,
steatorrhea,74,
Low-grade fever,74,
Meningitis,74,
Wind fever,74,
Bloody diarrhea,74,
low fever,74,
hepatomegaly,74,
Hematuria,74,
cystitis,74,
Fevers,74,
Pneumonia,74,
diarrhea,74,
Cold fever,74,
Hay Fever,74,
bloody diarrhoea,74,
Pericarditis,74,
100.5 fever,74,
101.8 fever,74,
103.9 fever,74,
102.6 fever,74,
Admitted,74,
anasarca,74,
anaemia,74,
swelling,75,
Rash,75,
itching face,75,
Vulvar Itching,75,
Itching,75,
skin rashes,75,
Skin rash,75,
Eye redness,75,
scalp itching,75,
Itching palate,75,
Bartonella rash,75,
Anal itching,75,
Painful gums,75,
Face rash,75,
Butterfly rash,75,
Bruising,75,
Joint redness,75,
rash or hives,75,
arm rash,75,
Skin redness,75,
Facial rash,75,
Itchiness,75,
Malar rash,75,
Night itching,75,
Itching skin,75,
facial redness,75,
Skin tenderness,75,
forehead headache,75,
Leg rash,75,
blister rash,75,
Stinging,75,
Redness,75,
body itching,75,
Skin itching,75,
skin itchiness,75,
scalp rash,75,
Mylar Rash,75,
pallor,75,
Rash around mouth,75,
Itching Bones,75,
pruritis,75,
rashes,75,
rash on belly,75,
heat rash,75,
stomach rash,75,
diaper rash,75,
PERENNIAL ITCHING,75,
painful cellulitis,75,
rash on chin,75,
petechiae,75,
hives and itching,75,
ears itching,75,
pots rash,75,
Neck rash,75,
back rash,75,
eye rash,75,
forehead tenderness,75,
Eye itching,75,
Itching feet,75,
itching hands,75,
painful itching in skin,75,
knuckle rash,75,
Burning rash,75,
rash face,75,
redness on forearms,75,
Scalp Pruritus,75,
Pruritus,75,
crotch rash,75,
teeth itching,75,
erythema,75,
skin rash pain,75,
itchy rash on back,75,
itchy rash on scalp,75,
awakened with facial itching and nose itching,75,
Lip rash,75,
Widespread itching,75,
Localized itching,75,
Malar rash with burning,75,
low blood pressure,76,
high blood pressure,76,
blood pooling,76,
blood,76,
Blood Clots,76,
blood sugar,76,
Passing Blood,76,
Low blood sugar,76,
blood in stool,76,
High blood sugar,76,
bad blood circulation,76,
Blood in urine,76,
Blood Shunting,76,
Blood in stools,76,
Blood sugars,76,
coughing up blood,76,
Blood in bowel movement,76,
low blood platelets,76,
blood sugar crash,76,
Blood pressure drops,76,
Blood after bowel movement,76,
normal bowel with blood,76,
extremely high blood pressure,76,
colon blood,76,
blood sugar crashes,76,
Blood Shot eyes,76,
blood veins shaking,76,
Blood pressure,76,
blood blister,76,
coughing blood,76,
blood taste,76,
red blood cell count,76,
white blood cell count,76,
Blood mucus in poo,76,
foamy urine,76,
Venous Pooling,76,
clots,76,
Blood in poo,76,
low white blood cell,76,
blood spots in eyes,76,
Spoon Count,76,
low platelet count,76,
blood clot,76,
menstrual blood clotting,76,
Menstrual clotting,76,
Absence Seizure,77,
lack of focus,77,
Body Focused Repetitive Behaviors,77,
increased rate of speech,77,
loss of balance,77,
IT Band,77,
Lack of Interest,77,
Disorganized Behavior,77,
Hair loss,77,
Inability to focus,77,
Sex drive,77,
Sensory overload,77,
Mobility,77,
Need to lay down,77,
Distorted time sense,77,
Inability to make eyes focus,77,
Instability,77,
Unable to support head,77,
Spot Severity,77,
test,77,
stressed,77,
Poor mobility,77,
The need to nap,77,
Lack of emotional expression,77,
no strength,77,
heavy body,77,
tight body,77,
physical state,77,
DID,77,
Rapid Weight Gain,77,
Inability to brain,77,
Inability to regulate emotions,77,
Adrenaline effects,77,
temperature-sensitive lower body,77,
Lack of productivity,77,
Ease of Walking,77,
Disassociation,77,
Restricting,77,
Good poo,77,
Inability to empty bowel,77,
Overwhelm,77,
Loss of consciousness,77,
Shutdown,77,
motility,77,
time distortion,77,
lack of saliva,77,
imbalance,77,
focusing difficulty with small print,77,
Inability to regulate temperature,77,
loss of interest,77,
Loss of motivation,77,
Poor Balance,77,
brain exhaustion,77,
Depression - Isolation,77,
Increase in falls,77,
inability to function,77,
Unusual behavior,77,
Sense of self,77,
PEM - from Mental or Emotional Strain,77,
Unable to make decisions,77,
Unable to Communicate,77,
Unable to follow a storyline,77,
Gravity has Tripled,77,
Difficulty following a story line,77,
Decrease in hearing,77,
lack of apetite,77,
very active,77,
Reduced need for sleep,77,
Poor immune response,77,
lack of balance,77,
Trigger Points,77,
limited mobility,77,
lack of sleep,77,
Drop Attack,77,
beyond exhaustion,77,
decreased ROM in finger,77,
brain blips,77,
Loss of Short Term Memory,77,
lack of taste,77,
other,77,
not able to focus,77,
loss of limb use,77,
Poor Proprioreception,77,
Blunted affect,77,
body temperture regulation,77,
The switch,77,
Triggered Fight/flight,77,
inability to swallow,77,
pressure in the base of the head,77,
Need for Validation,77,
range of motion,77,
isolation,77,
Loss of Apetite,77,
extremely active,77,
poor circulation,77,
need for order,77,
Loss of focus,77,
Block in Creativity,77,
Activity cancelled,77,
lack of coordination,77,
Stress in Bed No Reason,77,
Capacity to Work during Day,77,
Capacity to Learn,77,
Capacity to Read,77,
lack of hunger,77,
out of body,77,
sensitve to noise,77,
excessive b,77,
change in heartrate,77,
bone loss,77,
Loss of Awarness,77,
confusion - slow processing,77,
thermal regulation,77,
balance with walking,77,
Rapid cycling,77,
Loss of interest in usual activities,77,
Body dysmorphia or poor body image,77,
PMS or weakness affecting training,77,
poor body image or body dysmorphia,77,
not healing from injury,77,
Slow Brain Function,77,
Loss Of Breath,77,
time loss,77,
Inability to start/finish tasks,77,
Switching,77,
lack of sex drive,77,
Sensitive to impressions,77,
Lack of stamina,77,
short tempered,77,
lack of bowel movements,77,
l ow oxygen to brain,77,
loss of movement in limbs,77,
arms function,77,
no sex drive,77,
poor immune system,77,
Unable to Concentrate,77,
Complex Partial Seizures,77,
Simple Partial Seizures,77,
lack of adrenaline or fight/flight mode,77,
Absence Seizures,77,
No strenght,77,
Feeling like having a reaction,77,
unable to do daily activities,77,
retinal persistency,77,
attack of breathing,77,
Inability to get out of bed,77,
productive,77,
isolating,77,
weight change / retention,77,
Dissociating,77,
isolate self,77,
not very active,77,
Decreased sex drive,77,
Increased sex drive,77,
triggers,77,
Brain Triggers,77,
Physical Triggers,77,
activity,77,
loss of muscle control,77,
Uncoordinated,77,
inflammation whole body,77,
* Poor Balance *,77,
* Dissociation *,77,
* Lacking Motivation *,77,
Need to rest,77,
Did not have,77,
Overall Health Score Inside,77,
none,77,
Comparing weight/size to others,77,
Simple Partial Seizure,77,
Complex Partial Seizure,77,
Movement sensitive,77,
brain,77,
Ability to Walk,77,
loss of strenght,77,
Attached to lists,77,
Drifting off or unable to focus,77,
chemical reaction,77,
Decreased flexibility,77,
unable to focus,77,
inability to deep take deep breaths,77,
no desire to function,77,
reflux and related,77,
Mucus - clear,77,
Mixed State,77,
partial seizure,77,
loss of mobility,77,
lack of self confidence,77,
type 2 diabetes,77,
Incomplete poo,77,
lack of oxygen,77,
General pain/stiffness in whole body,77,
hard to raise arm,77,
abnormal length of sleep,77,
sexual function,77,
over stimulated,77,
inability to ini,77,
main,77,
Lack of endurance,77,
muscles feel tight and heavy,77,
so much time in to the bathroom,77,
block,77,
inability to exercise,77,
prednisone side effects,77,
slow healing,77,
small fiber neuropathy in general,77,
urticaria - heat induced,77,
Loss of voice,77,
general,77,
loss of power,77,
intense,77,
Single focus of attention,77,
Loss of strength in arms,77,
performance state,77,
unable to lift body,77,
Need to lie down,77,
Intermittent loss of voice,77,
severely limited mobility,77,
Difficulty speaking due to dryness,77,
over active bladder,77,
in slow motion,77,
blockage,77,
starving mode,77,
decline in sight,77,
full body histamine reaction,77,
Affect Dysregulation,77,
Difficulty with screen,77,
poor circulation in LE,77,
strong sense of smell,77,
unable to make a fist with right hand,77,
change in size of calcium deposits,77,
Allergy,78,
Angioedema,78,
Allergic dermatitis,78,
Anaphylaxis,78,
Asthma,78,
Eczema,78,
Allergies,78,
Pleurisy,78,
Dermatitis,78,
Asthma attack,78,
Hayfever,78,
Gastritis,78,
acute asthma attacks,78,
Seasonal Allergies,78,
Enviromental allergies,78,
Allergy headache,78,
Hypersensitivity,78,
sinusitis,78,
